Time Stamp,Region,Latitude,Longitude,Number of cases
03-24-2020,Temple,34.0536909,-118.2427666,1
03-24-2020,Torrance,33.835849200000006,-118.34062879999999,5
03-24-2020,Tujunga,34.252225,-118.2884105,1
03-24-2020,University Park,34.027449,-118.2839493,1
03-24-2020,Valley Glen,34.182637899999996,-118.41386659999999,9
03-24-2020,Van Nuys,34.1866193,-118.4486669,4
03-24-2020,Venice,33.995044,-118.4668875,8
03-24-2020,Vermont Knolls,33.9668188,-118.29167,1
03-24-2020,Vermont Vista,33.9419475,-118.2858138,3
03-24-2020,Vernon Central,34.007135,-118.22525,1
03-24-2020,Walnut,34.020289399999996,-117.86533859999999,1
03-24-2020,West Adams,34.0294356,-118.35248329999999,3
03-24-2020,West Covina,34.0686208,-117.93895259999998,1
03-24-2020,West Hills,34.2032325,-118.645476,4
03-24-2020,West Hollywood,34.0923014,-118.36928940000001,31
03-24-2020,West Los Angeles,34.0463986,-118.44813500000001,4
03-24-2020,West Vernon,34.007135,-118.22525,4
03-24-2020,Westchester,33.9597349,-118.40063219999999,3
03-24-2020,Westlake,34.0629226,-118.27282040000001,1
03-24-2020,Westwood,34.05612070000001,-118.43063470000001,6
03-24-2020,Whittier,33.9708782,-118.0308396,3
03-24-2020,Wholesale District,34.0365749,-118.2354342,1
03-24-2020,Willowbrook,33.918786299999994,-118.2343933,1
03-24-2020,Wilmington,33.7800164,-118.2625095,4
03-24-2020,Wilshire Center,34.0615146,-118.4327712,1
03-24-2020,Winnetka,34.2058826,-118.57093400000001,2
03-24-2020,Woodland Hills,34.1684364,-118.6058382,8
03-25-2020,Covina,34.0821496,-117.87212379999998,3
03-25-2020,Crenshaw District,34.0612838,-118.3193493,2
03-25-2020,Crestview,34.0621851,-118.4250119,7
03-25-2020,Culver City,34.021122399999996,-118.3964665,6
03-25-2020,Del Rey,33.9896527,-118.4243437,5
03-25-2020,Diamond Bar,34.028622600000006,-117.81033670000001,2
03-25-2020,Downey,33.942215000000004,-118.1235646,5
03-25-2020,Downtown,34.0428494,-118.24767320000001,6
03-25-2020,Duarte,34.1394513,-117.97728729999999,1
03-25-2020,Eagle Rock,34.1366877,-118.20767959999999,2
03-25-2020,East Hollywood,34.0904277,-118.2966254,1
03-25-2020,East Los Angeles,34.0239015,-118.17201570000002,3
03-25-2020,Echo Park,34.0779819,-118.2567824,4
03-25-2020,El Segundo,33.917028,-118.4156337,2
03-25-2020,Encino,34.1591324,-118.50161659999999,13
03-25-2020,Exposition Park,34.013653999999995,-118.2872106,1
03-25-2020,Florence,33.9741588,-118.2432856,4
03-25-2020,Gardena,33.8963593,-118.3053037,1
03-25-2020,Glassell Park,34.1161201,-118.22896270000001,1
03-25-2020,Glendale,34.146941600000005,-118.24784709999999,12
03-25-2020,Glendora,34.136118700000004,-117.86533899999999,2
03-25-2020,Granada Hills,34.26615579999999,-118.5174342,7
03-25-2020,Hancock Park,34.0677881,-118.33257649999999,8
03-25-2020,Harbor Gateway,33.8542249,-118.29921979999999,2
03-25-2020,Harvard Heights,34.047110499999995,-118.3054828,1
03-25-2020,Hawthorne,33.9188589,-118.34832560000001,8
03-25-2020,Highland Park,34.1099469,-118.1969828,2
03-25-2020,Hollywood,34.0980031,-118.32952320000001,23
03-25-2020,Hollywood Hills,34.1311792,-118.33554740000001,8
03-25-2020,Hyde Park,33.9805691,-118.3306308,1
03-25-2020,Inglewood,33.9562003,-118.353132,5
03-25-2020,Koreatown,34.05801339999999,-118.3008095,5
03-25-2020,La Canada Flintridge,34.1998302,-118.2005236,3
03-25-2020,La Mirada,33.906097100000004,-118.0107092,4
03-25-2020,La Verne,34.10084260000001,-117.7678355,2
03-25-2020,Lake Balboa,34.1811656,-118.495236,2
03-25-2020,Lakewood,33.8503463,-118.11719140000001,4
03-25-2020,Lancaster,34.6981064,-118.13661529999999,13
03-25-2020,Lawndale,33.8885217,-118.3531991,1
03-25-2020,Lomita,33.8036545,-118.3195014,9
03-25-2020,Los Feliz,34.1100408,-118.2889236,3
03-25-2020,Lynwood,33.924831,-118.2024154,3
03-25-2020,Manhattan Beach,33.8915985,-118.39512409999999,17
03-25-2020,Mar Vista,34.0037605,-118.43916409999999,6
03-25-2020,Melrose,34.0536909,-118.2427666,33
03-25-2020,Miracle Mile,34.008544,-118.13341499999999,8
03-25-2020,Monterey Park,34.051522,-118.129807,4
03-25-2020,Mt. Washington,34.0988396,-118.22110690000001,2
03-25-2020,North Hollywood,34.1729044,-118.37403710000001,11
03-25-2020,Northridge,34.2345615,-118.53693159999999,2
03-25-2020,Norwalk,33.909280200000005,-118.0849169,2
03-25-2020,Pacific Palisades,34.0480643,-118.5264706,9
03-25-2020,Palmdale,34.5793131,-118.1171108,2
03-25-2020,Palms,34.024732799999995,-118.4116152,8
03-25-2020,Panorama City,34.2242902,-118.44537450000001,1
03-25-2020,Paramount,33.898917,-118.17100500000001,3
03-25-2020,Park La Brea,34.067401600000004,-118.35523629999999,8
03-25-2020,Pico,34.0406717,-118.2661915,2
03-25-2020,Pico Rivera,33.9830688,-118.09673500000001,1
03-25-2020,Playa Vista,33.9759574,-118.41818149999999,5
03-25-2020,Pomona,34.05538129999999,-117.75174960000001,1
03-25-2020,Porter Ranch,34.2818164,-118.56127140000001,1
03-25-2020,Rancho Palos Verdes,33.7483311,-118.3707683,5
03-25-2020,Redondo Beach,33.8455911,-118.38867659999998,9
03-25-2020,Reseda,34.200078399999995,-118.53698840000001,5
03-25-2020,San Dimas,34.1066756,-117.8067257,1
03-25-2020,San Fernando,34.28497,-118.437652,3
03-25-2020,San Gabriel,34.0991325,-118.1086041,1
03-25-2020,San Pedro,33.7358518,-118.2922934,4
03-25-2020,Santa Clarita,34.3916641,-118.54258600000001,10
03-25-2020,Santa Monica,34.019470399999996,-118.4912273,18
03-25-2020,Santa Monica Mountains,34.031132,-118.26150700000001,3
03-25-2020,Sherman Oaks,34.1508718,-118.4489865,12
03-25-2020,Silverlake,34.08276970000001,-118.273646,6
03-25-2020,South El Monte,34.0519548,-118.04673390000002,3
03-25-2020,South Gate,33.9463456,-118.200981,2
03-25-2020,South Park,33.9959019,-118.2697722,1
03-25-2020,South Pasadena,34.113306200000004,-118.1478291,3
03-25-2020,South Whittier,33.9435081,-118.03478270000001,3
03-25-2020,Stevenson Ranch,34.3864721,-118.5826635,2
03-25-2020,Studio City,34.148398900000004,-118.39618770000001,7
03-25-2020,Sun Valley,34.2175042,-118.37035759999999,2
03-25-2020,Sunland,34.266946600000004,-118.3023,1
03-25-2020,Sylmar,34.307625200000004,-118.44921480000001,1
03-25-2020,Tarzana,34.171443599999996,-118.54297890000001,9
03-25-2020,Temple,34.0536909,-118.2427666,3
03-25-2020,Torrance,33.835849200000006,-118.34062879999999,9
03-25-2020,Tujunga,34.252225,-118.2884105,1
03-25-2020,University Park,34.027449,-118.2839493,4
03-25-2020,Valinda,34.0384785,-117.933559,1
03-25-2020,Valley Glen,34.182637899999996,-118.41386659999999,11
03-25-2020,Van Nuys,34.1866193,-118.4486669,4
03-25-2020,Venice,33.995044,-118.4668875,9
03-25-2020,Vermont Knolls,33.9668188,-118.29167,1
03-25-2020,Vermont Vista,33.9419475,-118.2858138,3
03-25-2020,Vernon Central,34.007135,-118.22525,1
03-25-2020,Walnut,34.020289399999996,-117.86533859999999,1
03-25-2020,Watts,33.9405674,-118.24284850000001,1
03-25-2020,West Adams,34.0294356,-118.35248329999999,4
03-25-2020,West Covina,34.0686208,-117.93895259999998,2
03-25-2020,West Hills,34.2032325,-118.645476,4
03-25-2020,West Hollywood,34.0923014,-118.36928940000001,31
03-25-2020,West Los Angeles,34.0463986,-118.44813500000001,4
03-25-2020,West Vernon,34.007135,-118.22525,5
03-25-2020,Westchester,33.9597349,-118.40063219999999,5
03-25-2020,Westlake,34.0629226,-118.27282040000001,1
03-25-2020,Westwood,34.05612070000001,-118.43063470000001,9
03-25-2020,Whittier,33.9708782,-118.0308396,3
03-25-2020,Wholesale District,34.0365749,-118.2354342,4
03-25-2020,Willowbrook,33.918786299999994,-118.2343933,1
03-25-2020,Wilmington,33.7800164,-118.2625095,4
03-25-2020,Wilshire Center,34.0615146,-118.4327712,2
03-25-2020,Winnetka,34.2058826,-118.57093400000001,3
03-25-2020,Woodland Hills,34.1684364,-118.6058382,11
03-26-2020,Claremont,34.0966764,-117.71977849999999,1
03-26-2020,Cloverdale/Cochran,34.062323,-118.34615500000001,3
03-26-2020,Compton,33.894927,-118.226624,5
03-26-2020,Covina,34.0821496,-117.87212379999998,4
03-26-2020,Crenshaw District,34.0612838,-118.3193493,2
03-26-2020,Crestview,34.0621851,-118.4250119,9
03-26-2020,Culver City,34.021122399999996,-118.3964665,8
03-26-2020,Del Rey,33.9896527,-118.4243437,9
03-26-2020,Diamond Bar,34.028622600000006,-117.81033670000001,2
03-26-2020,Downey,33.942215000000004,-118.1235646,10
03-26-2020,Downtown,34.0428494,-118.24767320000001,7
03-26-2020,Duarte,34.1394513,-117.97728729999999,2
03-26-2020,Eagle Rock,34.1366877,-118.20767959999999,3
03-26-2020,East Hollywood,34.0904277,-118.2966254,2
03-26-2020,East Los Angeles,34.0239015,-118.17201570000002,4
03-26-2020,Echo Park,34.0779819,-118.2567824,7
03-26-2020,El Segundo,33.917028,-118.4156337,2
03-26-2020,Encino,34.1591324,-118.50161659999999,21
03-26-2020,Exposition Park,34.013653999999995,-118.2872106,2
03-26-2020,Florence,33.9741588,-118.2432856,7
03-26-2020,Gardena,33.8963593,-118.3053037,4
03-26-2020,Glassell Park,34.1161201,-118.22896270000001,2
03-26-2020,Glendale,34.146941600000005,-118.24784709999999,23
03-26-2020,Glendora,34.136118700000004,-117.86533899999999,2
03-26-2020,Granada Hills,34.26615579999999,-118.5174342,8
03-26-2020,Hacienda Heights,33.993067700000005,-117.96867549999999,2
03-26-2020,Hancock Park,34.0677881,-118.33257649999999,10
03-26-2020,Harbor City,33.79110120000001,-118.3012604,1
03-26-2020,Harbor Gateway,33.8542249,-118.29921979999999,3
03-26-2020,Harvard Heights,34.047110499999995,-118.3054828,2
03-26-2020,Hawthorne,33.9188589,-118.34832560000001,9
03-26-2020,Highland Park,34.1099469,-118.1969828,3
03-26-2020,Hollywood,34.0980031,-118.32952320000001,27
03-26-2020,Hollywood Hills,34.1311792,-118.33554740000001,17
03-26-2020,Hyde Park,33.9805691,-118.3306308,1
03-26-2020,Inglewood,33.9562003,-118.353132,12
03-26-2020,Koreatown,34.05801339999999,-118.3008095,7
03-26-2020,La Canada Flintridge,34.1998302,-118.2005236,6
03-26-2020,La Mirada,33.906097100000004,-118.0107092,5
03-26-2020,La Puente,34.01979,-117.95036770000002,1
03-26-2020,La Verne,34.10084260000001,-117.7678355,2
03-26-2020,Lake Balboa,34.1811656,-118.495236,3
03-26-2020,Lakewood,33.8503463,-118.11719140000001,7
03-26-2020,Lancaster,34.6981064,-118.13661529999999,16
03-26-2020,Lawndale,33.8885217,-118.3531991,2
03-26-2020,Leimert Park,34.007702,-118.33206270000001,2
03-26-2020,Lincoln Heights,34.081248200000005,-118.2034419,1
03-26-2020,Little Bangladesh,34.056179,-118.27190800000001,1
03-26-2020,Lomita,33.8036545,-118.3195014,12
03-26-2020,Los Feliz,34.1100408,-118.2889236,5
03-26-2020,Lynwood,33.924831,-118.2024154,6
03-26-2020,Manhattan Beach,33.8915985,-118.39512409999999,21
03-26-2020,Mar Vista,34.0037605,-118.43916409999999,8
03-26-2020,Maywood,33.9866807,-118.185349,1
03-26-2020,Melrose,34.0536909,-118.2427666,47
03-26-2020,Miracle Mile,34.008544,-118.13341499999999,13
03-26-2020,Monrovia,34.1483499,-118.0014517,2
03-26-2020,Montebello,34.0159398,-118.111975,1
03-26-2020,Monterey Park,34.051522,-118.129807,4
03-26-2020,Mt. Washington,34.0988396,-118.22110690000001,3
03-26-2020,North Hills,34.2429575,-118.4854081,1
03-26-2020,North Hollywood,34.1729044,-118.37403710000001,15
03-26-2020,Northridge,34.2345615,-118.53693159999999,4
03-26-2020,Norwalk,33.909280200000005,-118.0849169,9
03-26-2020,Pacific Palisades,34.0480643,-118.5264706,12
03-26-2020,Pacoima,34.262502500000004,-118.427027,1
03-26-2020,Palmdale,34.5793131,-118.1171108,2
03-26-2020,Palms,34.024732799999995,-118.4116152,10
03-26-2020,Panorama City,34.2242902,-118.44537450000001,4
03-26-2020,Paramount,33.898917,-118.17100500000001,4
03-26-2020,Park La Brea,34.067401600000004,-118.35523629999999,8
03-26-2020,Pico,34.0406717,-118.2661915,5
03-26-2020,Pico Rivera,33.9830688,-118.09673500000001,2
03-26-2020,Playa Vista,33.9759574,-118.41818149999999,8
03-26-2020,Pomona,34.05538129999999,-117.75174960000001,3
03-26-2020,Porter Ranch,34.2818164,-118.56127140000001,2
03-26-2020,Rancho Palos Verdes,33.7483311,-118.3707683,6
03-26-2020,Redondo Beach,33.8455911,-118.38867659999998,20
03-26-2020,Reseda,34.200078399999995,-118.53698840000001,8
03-26-2020,San Dimas,34.1066756,-117.8067257,1
03-26-2020,San Fernando,34.28497,-118.437652,3
03-26-2020,San Gabriel,34.0991325,-118.1086041,3
03-26-2020,San Pedro,33.7358518,-118.2922934,5
03-26-2020,Santa Clarita,34.3916641,-118.54258600000001,16
03-26-2020,Santa Monica,34.019470399999996,-118.4912273,21
03-26-2020,Santa Monica Mountains,34.031132,-118.26150700000001,4
03-26-2020,Sherman Oaks,34.1508718,-118.4489865,17
03-26-2020,Silverlake,34.08276970000001,-118.273646,11
03-26-2020,South El Monte,34.0519548,-118.04673390000002,4
03-26-2020,South Gate,33.9463456,-118.200981,4
03-26-2020,South Park,33.9959019,-118.2697722,2
03-26-2020,South Pasadena,34.113306200000004,-118.1478291,4
03-26-2020,South Whittier,33.9435081,-118.03478270000001,4
03-26-2020,Stevenson Ranch,34.3864721,-118.5826635,3
03-26-2020,Studio City,34.148398900000004,-118.39618770000001,11
03-26-2020,Sun Valley,34.2175042,-118.37035759999999,2
03-26-2020,Sunland,34.266946600000004,-118.3023,1
03-26-2020,Sylmar,34.307625200000004,-118.44921480000001,2
03-26-2020,Tarzana,34.171443599999996,-118.54297890000001,14
03-26-2020,Temple,34.0536909,-118.2427666,6
03-26-2020,Torrance,33.835849200000006,-118.34062879999999,14
03-26-2020,Tujunga,34.252225,-118.2884105,2
03-26-2020,University Park,34.027449,-118.2839493,6
03-26-2020,Valinda,34.0384785,-117.933559,1
03-26-2020,Valley Glen,34.182637899999996,-118.41386659999999,12
03-26-2020,Van Nuys,34.1866193,-118.4486669,4
03-26-2020,Venice,33.995044,-118.4668875,11
03-26-2020,Vermont Knolls,33.9668188,-118.29167,3
03-26-2020,Vermont Vista,33.9419475,-118.2858138,5
03-26-2020,Vernon Central,34.007135,-118.22525,1
03-26-2020,Walnut,34.020289399999996,-117.86533859999999,1
03-26-2020,Watts,33.9405674,-118.24284850000001,1
03-26-2020,West Adams,34.0294356,-118.35248329999999,6
03-26-2020,West Covina,34.0686208,-117.93895259999998,4
03-26-2020,West Hills,34.2032325,-118.645476,4
03-26-2020,West Hollywood,34.0923014,-118.36928940000001,35
03-26-2020,West Los Angeles,34.0463986,-118.44813500000001,5
03-26-2020,West Vernon,34.007135,-118.22525,6
03-26-2020,West Whittier/Los Nietos,33.9793521,-118.06512479999999,1
03-26-2020,Westchester,33.9597349,-118.40063219999999,7
03-26-2020,Westlake,34.0629226,-118.27282040000001,1
03-26-2020,Westwood,34.05612070000001,-118.43063470000001,11
03-26-2020,Whittier,33.9708782,-118.0308396,3
03-26-2020,Wholesale District,34.0365749,-118.2354342,6
03-26-2020,Willowbrook,33.918786299999994,-118.2343933,1
03-26-2020,Wilmington,33.7800164,-118.2625095,5
03-26-2020,Wilshire Center,34.0615146,-118.4327712,2
03-26-2020,Winnetka,34.2058826,-118.57093400000001,5
03-26-2020,Woodland Hills,34.1684364,-118.6058382,13
03-27-2020,Acton,34.4807415,-118.1868379,0
03-27-2020,Adams,33.8485544,-118.0805347,0
03-27-2020,Agua Dulce,34.4963817,-118.3256348,0
03-27-2020,Alsace,33.9879995,-118.3476199,0
03-27-2020,Altadena,34.1863161,-118.13523290000002,9
03-27-2020,Anaverde,34.569331299999995,-118.16307090000001,0
03-27-2020,Angeles National Forest,34.3216639,-117.97303529999999,0
03-27-2020,Angelino Heights,34.070288899999994,-118.25479650000001,0
03-27-2020,Arcadia,34.136207500000005,-118.0401497,0
03-27-2020,Arleta,34.2413266,-118.4322047,2
03-27-2020,Athens,33.920407,-118.27904939999999,5
03-27-2020,Athens Village,33.920407,-118.27904939999999,0
03-27-2020,Atwater Village,34.1163979,-118.25646370000001,0
03-27-2020,Avocado Heights,34.0269825,-117.9654331,0
03-27-2020,Azusa,34.1338751,-117.90560459999999,0
03-27-2020,Baldwin Hills,34.010988700000006,-118.3370709,5
03-27-2020,Bassett,34.049732299999995,-117.99673229999999,0
03-27-2020,Bel Air,34.0827278,-118.44798020000002,6
03-27-2020,Beverly Crest,34.1167701,-118.43226070000001,14
03-27-2020,Beverlywood,34.0466335,-118.39503799999999,8
03-27-2020,Bouquet Canyon,34.5770311,-118.3859379,0
03-27-2020,Boyle Heights,34.0436892,-118.20976840000002,8
03-27-2020,Bradbury,34.1469511,-117.97089820000001,0
03-27-2020,Brentwood,34.0521403,-118.4740699,30
03-27-2020,Brookside,34.0536909,-118.2427666,0
03-27-2020,Cadillac,34.037368799999996,-118.373967,0
03-27-2020,Canoga Park,34.2010776,-118.5978259,2
03-27-2020,Canyon Country,34.42332929999999,-118.4720281,0
03-27-2020,Carthay,34.061121299999996,-118.3672997,7
03-27-2020,Castaic,34.488882200000006,-118.6228656,3
03-27-2020,Central,34.0536909,-118.2427666,2
03-27-2020,Century City,34.057426299999996,-118.4147267,6
03-27-2020,Century Palms/Cove,34.056290999999995,-118.41461969999999,3
03-27-2020,Cerritos,33.8644291,-118.05393229999999,0
03-27-2020,Chatsworth,34.2595715,-118.6023247,3
03-27-2020,Cheviot Hills,34.0405878,-118.4098875,0
03-27-2020,Chinatown,34.0638402,-118.23586759999999,0
03-27-2020,Claremont,34.0966764,-117.71977849999999,0
03-27-2020,Cloverdale/Cochran,34.062323,-118.34615500000001,0
03-27-2020,Country Club Park,34.050289,-118.3211871,0
03-27-2020,Covina,34.0821496,-117.87212379999998,0
03-27-2020,Covina (Charter Oak),34.0994214,-117.85673500000001,0
03-27-2020,Crenshaw District,34.0612838,-118.3193493,0
03-27-2020,Crestview,34.0621851,-118.4250119,7
03-27-2020,Del Aire,33.9232739,-118.37470230000001,0
03-27-2020,Del Rey,33.9896527,-118.4243437,9
03-27-2020,Del Sur,34.6897069,-118.2886882,0
03-27-2020,Desert View Highlands,34.5899777,-118.153456,0
03-27-2020,Downtown,34.0428494,-118.24767320000001,8
03-27-2020,Duarte,34.1394513,-117.97728729999999,0
03-27-2020,Eagle Rock,34.1366877,-118.20767959999999,4
03-27-2020,East Covina,34.0821496,-117.87212379999998,0
03-27-2020,East Hollywood,34.0904277,-118.2966254,3
03-27-2020,East La Mirada,33.924457700000005,-117.9889525,0
03-27-2020,East Lancaster,34.6981064,-118.13661529999999,0
03-27-2020,East Los Angeles,34.0239015,-118.17201570000002,6
03-27-2020,East Pasadena,34.14526970000001,-118.1175439,0
03-27-2020,East Rancho Dominguez,33.898071200000004,-118.195348,0
03-27-2020,East Whittier,33.924457700000005,-117.9889525,0
03-27-2020,Echo Park,34.0779819,-118.2567824,0
03-27-2020,El Camino Village,34.0759648,-117.7802763,0
03-27-2020,El Monte,34.0751571,-118.036849,0
03-27-2020,El Segundo,33.917028,-118.4156337,0
03-27-2020,El Sereno,34.0811213,-118.17784950000001,0
03-27-2020,Elizabeth Lake,38.121771,-78.04887,0
03-27-2020,Elysian Park,34.0774343,-118.23862040000002,0
03-27-2020,Elysian Valley,34.095912799999994,-118.24203259999999,0
03-27-2020,Encino,34.1591324,-118.50161659999999,23
03-27-2020,Exposition,34.013653999999995,-118.2872106,0
03-27-2020,Exposition Park,34.013653999999995,-118.2872106,2
03-27-2020,Faircrest Heights,33.275839000000005,-96.991881,0
03-27-2020,Figueroa Park Square,34.065295,-118.24476200000001,0
03-27-2020,Florence,33.9741588,-118.2432856,3
03-27-2020,Gardena,33.8963593,-118.3053037,5
03-27-2020,Glassell Park,34.1161201,-118.22896270000001,4
03-27-2020,Glendale,34.146941600000005,-118.24784709999999,29
03-27-2020,Glendora,34.136118700000004,-117.86533899999999,4
03-27-2020,Gramercy Place,33.8677941,-118.31354640000002,0
03-27-2020,Granada Hills,34.26615579999999,-118.5174342,8
03-27-2020,Green Meadows,33.9409877,-118.26299679999998,0
03-27-2020,Hacienda Heights,33.993067700000005,-117.96867549999999,2
03-27-2020,Hancock Park,34.0677881,-118.33257649999999,14
03-27-2020,Harbor City,33.79110120000001,-118.3012604,1
03-27-2020,Harbor Gateway,33.8542249,-118.29921979999999,4
03-27-2020,Harbor Pines,33.782568100000006,-118.30693020000001,0
03-27-2020,Harvard Heights,34.047110499999995,-118.3054828,0
03-27-2020,Harvard Park,33.9839471,-118.30462279999999,1
03-27-2020,Hawaiian Gardens,33.8284787,-118.0743137,0
03-27-2020,Hawthorne,33.9188589,-118.34832560000001,7
03-27-2020,Hermosa Beach,33.86428,-118.39591000000001,0
03-27-2020,Hi Vista,34.734986,-117.777285,0
03-27-2020,Hidden Hills,34.164091,-118.65783700000001,0
03-27-2020,Highland Park,34.1099469,-118.1969828,5
03-27-2020,Historic Filipinotown,34.882979999999996,-114.7569,0
03-27-2020,Hollywood,34.0980031,-118.32952320000001,30
03-27-2020,Hollywood Hills,34.1311792,-118.33554740000001,19
